paper_figure,paper_workload,repo_usecase,rdt_kind,transport,commit,slurm_job_id,fixed_node_set,registry_node,replica_nodes,replicas,operations,write_percentage,failure_scenario,failed_node,failure_injection,surviving_replicas,response_time_avg_us,throughput_min_ops_per_us,throughput_min_ops_per_s,response_node1_us,response_node2_us,response_node3_us,response_node4_us,response_node5_us,response_node6_us,response_node7_us,response_node8_us,throughput_node1_ops_per_us,throughput_node2_ops_per_us,throughput_node3_ops_per_us,throughput_node4_ops_per_us,throughput_node5_ops_per_us,throughput_node6_ops_per_us,throughput_node7_ops_per_us,throughput_node8_ops_per_us,issued_operations_total,workload_digest,state_digest,measurement_runs,status
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,0,none,0,,3,0.069429000,40.180400000,40180400.000,0.064596000,0.074634000,0.069057000,,,,,,46.431200000,40.180400000,43.430600000,,,,,,4000000,722bc0fc54747edb094bdf9f8904b13ed03d4a6ba26b6e57f92f4d5729062ae3,16294208416658607535,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,15,none,0,,3,0.191516667,14.233600000,14233600.000,0.194923000,0.169167000,0.210460000,,,,,,14.233600000,14.234200000,14.253100000,,,,,,4000000,e06e2471ea2d7e6c8a4190c1aef48eb080447b05ff6b69f715b150e21946af64,2366934273933659296,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,20,none,0,,3,0.229113667,11.982300000,11982300.000,0.239199000,0.198201000,0.249941000,,,,,,11.990300000,11.982300000,12.001800000,,,,,,4000000,b4681d1d495a054e6b11288627c8743768d7495efe3270f93f75229815e20c30,5808612434071250250,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,25,none,0,,3,0.274228000,9.799090000,9799090.000,0.292066000,0.224804000,0.305814000,,,,,,9.800580000,9.799090000,9.809040000,,,,,,4000000,f3eb7906d895bc81f2f9d8e3f74ab928c0c39989d2ba77847f99782a5fa7aca3,1692353366116290214,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,0,none,0,,4,0.069957250,53.602100000,53602100.000,0.065100000,0.074587000,0.072550000,0.067592000,,,,,61.418500000,53.602100000,55.114600000,59.159300000,,,,,4000000,fff091b920201f9e5bc1c52548ae82e535ed0a621a88e366756018d192c5d918,16294208416658607535,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,15,none,0,,4,0.220352500,15.937700000,15937700.000,0.246729000,0.200846000,0.250476000,0.183359000,,,,,15.937700000,15.943200000,15.967900000,15.943300000,,,,,4000000,0d93fa2b594a9d2774ef595419f0f80e9367d2a8c5cfe7fed083d1dbea34a7b5,2366934273933659296,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,20,none,0,,4,0.270577250,13.053600000,13053600.000,0.306321000,0.247364000,0.304536000,0.224088000,,,,,13.057100000,13.053600000,13.072000000,13.060100000,,,,,4000000,12e3d4705912de1489ce2ea36a832040a0699f3a10294fc185ab9139776fdbaf,5808612434071250250,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,25,none,0,,4,0.321901750,11.117100000,11117100.000,0.359757000,0.307967000,0.359044000,0.260839000,,,,,11.117900000,11.119500000,11.117100000,11.132400000,,,,,4000000,00ecb9136b487f0166c56b3504628ef712ef13634a1553175b4ee267b0344a90,1692353366116290214,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,0,none,0,,5,0.069331240,66.583400000,66583400.000,0.065223700,0.073323700,0.071228700,0.075066300,0.061813800,,,,76.615100000,68.160500000,70.163100000,66.583400000,80.845600000,,,,4000000,7f7f0feb1262ea4367d38992ce2d4a6c253da786fc325f50722a0be9867b7d3f,16294208416658607535,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,15,none,0,,5,0.269205200,16.083000000,16083000.000,0.292705000,0.234029000,0.310306000,0.218679000,0.290307000,,,,16.083600000,16.083000000,16.111500000,16.089200000,16.087500000,,,,4000000,5cc821d530856352ccaf5122d456cf3afc3a19e17c8e90f2f67228b0e1faed92,2366934273933659296,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,20,none,0,,5,0.339584000,12.725400000,12725400.000,0.373130000,0.301966000,0.392755000,0.265864000,0.364205000,,,,12.728300000,12.729000000,12.729600000,12.753000000,12.725400000,,,,4000000,fe33c1532b0e9a05b34c0ed0214ffbab595b2d9aa3112fd1774e3ddf5d7b48e1,5808612434071250250,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,25,none,0,,5,0.410310200,10.454000000,10454000.000,0.453039000,0.361476000,0.478081000,0.318887000,0.440068000,,,,10.457200000,10.454800000,10.457800000,10.472500000,10.454000000,,,,4000000,c40b47d2bceaa3a9fcc8f02e386a6cb783deede76727e3bed81d57db7ff8636c,1692353366116290214,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,0,none,0,,6,0.066790783,81.390100000,81390100.000,0.064758000,0.073672500,0.070893000,0.064714500,0.060406600,0.066300100,,,92.609700000,81.390100000,84.593400000,92.669800000,99.280200000,90.452700000,,,4000000,f9143c2e4ecbf51f12b4b02e61152d4038c25b2699a385eb359d64189fe01ac6,16294208416658607535,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,15,none,0,,6,0.321661833,16.018900000,16018900.000,0.368755000,0.299227000,0.374392000,0.269580000,0.341855000,0.276162000,,,16.024500000,16.047800000,16.024200000,16.018900000,16.032300000,16.028700000,,,4000000,f646580bfc6f55efed4ae01396ad2e2fbda1d417ea08440cd30af876c312721b,2366934273933659296,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,20,none,0,,6,0.400331167,12.902400000,12902400.000,0.456033000,0.366511000,0.464673000,0.338626000,0.436683000,0.339461000,,,12.905200000,12.907000000,12.911200000,12.929500000,12.910000000,12.902400000,,,4000000,2bbd42a805c9f1ec947dd32b01cb8cec7ec8259695eed98169dea0c839766ef5,5808612434071250250,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,25,none,0,,6,0.483482333,10.433100000,10433100.000,0.545023000,0.423078000,0.574762000,0.404847000,0.540421000,0.412763000,,,10.433400000,10.433800000,10.438400000,10.448800000,10.436500000,10.433100000,,,4000000,d4b13154ca1510d5bb313925e7ab3f6bf0ca2ae24d59c2c698f2c9cda621b967,1692353366116290214,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,0,none,0,,7,0.069784486,91.703200000,91703200.000,0.064611700,0.073772900,0.072085900,0.064863700,0.061468800,0.075402300,0.076286100,,108.263000000,94.813700000,97.042600000,107.852000000,113.811000000,92.783700000,91.703200000,,4000000,ca5666e69e6ad7bbcb90502be80a8e5bbb71c9aeed773b4ba015f2e974e92def,16294208416658607535,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,15,none,0,,7,0.350065143,17.295900000,17295900.000,0.404645000,0.322084000,0.404092000,0.294817000,0.385508000,0.301742000,0.337568000,,17.295900000,17.324200000,17.305800000,17.306800000,17.311100000,17.301000000,17.309300000,,4000000,3ec69ab66b97a744e8ff1f342d1ac97f29ea29ae2f0b3cde431ebb6accc2c2a9,2366934273933659296,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,20,none,0,,7,0.444707857,13.131900000,13131900.000,0.532901000,0.397055000,0.504750000,0.375515000,0.487564000,0.385454000,0.429716000,,13.134600000,13.145800000,13.137800000,13.135000000,13.131900000,13.135600000,13.139000000,,4000000,22acdab95db991562833118859b7b4def734b7309e73602af206bcbc86981ad6,5808612434071250250,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,25,none,0,,7,0.541612000,11.061400000,11061400.000,0.630304000,0.470881000,0.632348000,0.453255000,0.614424000,0.471793000,0.518279000,,11.066700000,11.072100000,11.068800000,11.061400000,11.064000000,11.067400000,11.064300000,,4000000,79ee24354fde97cdd70e09e70fc29d2551d7bdfda4b0ad074a9dd03378b310db,1692353366116290214,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,0,none,0,,8,0.069873250,102.336000000,102336000.000,0.065532000,0.078124000,0.070780000,0.064486000,0.061408000,0.068174000,0.076510000,0.073972000,121.962000000,102.336000000,112.943000000,123.966000000,130.187000000,117.254000000,104.488000000,108.058000000,4000000,6dbe1218c8e45c507c34fd04ccb9fc89d08a0e30ce4cab54383f8ee740aa26cc,16294208416658607535,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,15,none,0,,8,0.379884250,17.040900000,17040900.000,0.469248000,0.353362000,0.431320000,0.338954000,0.420018000,0.332892000,0.373950000,0.319330000,17.045600000,17.052600000,17.045900000,17.041600000,17.047800000,17.040900000,17.122700000,17.048600000,4000000,339e75aaa033adc47fb877cebd1f191bbb3ea9a32edb0b2182b64384dcffda99,2366934273933659296,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,20,none,0,,8,0.492784500,13.188800000,13188800.000,0.605912000,0.468582000,0.573656000,0.428138000,0.558260000,0.428496000,0.483588000,0.395644000,13.188800000,13.199100000,13.199400000,13.196000000,13.193100000,13.192900000,13.244500000,13.196100000,4000000,af64600a4bddd4e76f69e3615924629ffee1070d2573f1547c11344f108aabab,5808612434071250250,combined,valid
9,Counter,counter,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,25,none,0,,8,0.591130750,10.842000000,10842000.000,0.737628000,0.556296000,0.694606000,0.500618000,0.671594000,0.524162000,0.555678000,0.488464000,10.844800000,10.842000000,10.846500000,10.843200000,10.842000000,10.842300000,10.873600000,10.843500000,4000000,80a0b32de34459168d49515f3a252c3475cb8f8e4b1d9a4acd4562ef1d9ebccf,1692353366116290214,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,0,none,0,,3,0.071617500,39.356900000,39356900.000,0.065955000,0.076209000,0.072688500,,,,,,45.472600000,39.356900000,41.260900000,,,,,,4000000,722bc0fc54747edb094bdf9f8904b13ed03d4a6ba26b6e57f92f4d5729062ae3,0,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,15,none,0,,3,0.191191000,14.265900000,14265900.000,0.194978000,0.168668000,0.209927000,,,,,,14.266300000,14.265900000,14.289300000,,,,,,4000000,e06e2471ea2d7e6c8a4190c1aef48eb080447b05ff6b69f715b150e21946af64,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,20,none,0,,3,0.232051333,11.518300000,11518300.000,0.236993000,0.199030000,0.260131000,,,,,,11.518300000,11.519300000,11.531700000,,,,,,4000000,b4681d1d495a054e6b11288627c8743768d7495efe3270f93f75229815e20c30,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,25,none,0,,3,0.279995333,9.613840000,9613840.000,0.288535000,0.239771000,0.311680000,,,,,,9.613840000,9.613930000,9.624620000,,,,,,4000000,f3eb7906d895bc81f2f9d8e3f74ab928c0c39989d2ba77847f99782a5fa7aca3,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,0,none,0,,4,0.070748750,54.111800000,54111800.000,0.066065000,0.073894000,0.072266000,0.070770000,,,,,60.522600000,54.111800000,55.333500000,56.504400000,,,,,4000000,fff091b920201f9e5bc1c52548ae82e535ed0a621a88e366756018d192c5d918,0,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,15,none,0,,4,0.225109500,15.300500000,15300500.000,0.242857000,0.206917000,0.261335000,0.189329000,,,,,15.303600000,15.300500000,15.304200000,15.333000000,,,,,4000000,0d93fa2b594a9d2774ef595419f0f80e9367d2a8c5cfe7fed083d1dbea34a7b5,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,20,none,0,,4,0.278863000,12.606600000,12606600.000,0.310419000,0.255040000,0.316770000,0.233223000,,,,,12.606600000,12.609400000,12.626400000,12.612000000,,,,,4000000,12e3d4705912de1489ce2ea36a832040a0699f3a10294fc185ab9139776fdbaf,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,25,none,0,,4,0.330845250,10.600000000,10600000.000,0.377159000,0.298586000,0.375927000,0.271709000,,,,,10.604900000,10.600000000,10.603500000,10.617400000,,,,,4000000,00ecb9136b487f0166c56b3504628ef712ef13634a1553175b4ee267b0344a90,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,0,none,0,,5,0.068400520,64.916100000,64916100.000,0.063763700,0.076980000,0.071878800,0.067766300,0.061613800,,,,78.382200000,64.916100000,69.531400000,73.753100000,81.112900000,,,,4000000,7f7f0feb1262ea4367d38992ce2d4a6c253da786fc325f50722a0be9867b7d3f,0,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,15,none,0,,5,0.279291600,15.249100000,15249100.000,0.297771000,0.249452000,0.327171000,0.222274000,0.299790000,,,,15.249100000,15.254100000,15.281000000,15.251400000,15.251100000,,,,4000000,5cc821d530856352ccaf5122d456cf3afc3a19e17c8e90f2f67228b0e1faed92,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,20,none,0,,5,0.409613800,8.362270000,8362270.000,0.374844000,0.597776000,0.400936000,0.291067000,0.383446000,,,,8.363550000,8.363140000,8.369600000,8.362520000,8.362270000,,,,4000000,fe33c1532b0e9a05b34c0ed0214ffbab595b2d9aa3112fd1774e3ddf5d7b48e1,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,25,none,0,,5,0.423403400,10.064900000,10064900.000,0.466839000,0.356897000,0.496574000,0.328381000,0.468326000,,,,10.066700000,10.074900000,10.067600000,10.064900000,10.065800000,,,,4000000,c40b47d2bceaa3a9fcc8f02e386a6cb783deede76727e3bed81d57db7ff8636c,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,0,none,0,,6,0.067733033,82.255400000,82255400.000,0.065617500,0.072898500,0.071901000,0.068293500,0.061167100,0.066520600,,,91.395100000,82.255400000,83.404600000,87.815600000,98.041600000,90.155100000,,,4000000,f9143c2e4ecbf51f12b4b02e61152d4038c25b2699a385eb359d64189fe01ac6,0,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,15,none,0,,6,0.325911667,15.720400000,15720400.000,0.366585000,0.303622000,0.381391000,0.277566000,0.348206000,0.278100000,,,15.730300000,15.727700000,15.730300000,15.765000000,15.733800000,15.720400000,,,4000000,f646580bfc6f55efed4ae01396ad2e2fbda1d417ea08440cd30af876c312721b,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,20,none,0,,6,0.400660500,12.739500000,12739500.000,0.460077000,0.348496000,0.470943000,0.335727000,0.445778000,0.342942000,,,12.742100000,12.751300000,12.739500000,12.739500000,12.740800000,12.742400000,,,4000000,2bbd42a805c9f1ec947dd32b01cb8cec7ec8259695eed98169dea0c839766ef5,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,25,none,0,,6,0.493146667,10.103600000,10103600.000,0.559077000,0.417393000,0.593626000,0.416890000,0.544151000,0.427743000,,,10.103600000,10.105300000,10.106300000,10.119800000,10.103700000,10.105500000,,,4000000,d4b13154ca1510d5bb313925e7ab3f6bf0ca2ae24d59c2c698f2c9cda621b967,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,0,none,0,,7,0.070155243,93.086000000,93086000.000,0.070257200,0.073016900,0.074500900,0.065686200,0.061869600,0.070603800,0.075152100,,99.569400000,95.815300000,93.887900000,106.502000000,113.065000000,99.076100000,93.086000000,,4000000,ca5666e69e6ad7bbcb90502be80a8e5bbb71c9aeed773b4ba015f2e974e92def,0,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,15,none,0,,7,0.406243857,12.760300000,12760300.000,0.425215000,0.547680000,0.463715000,0.323827000,0.407677000,0.319802000,0.355791000,,12.767600000,12.779300000,12.760300000,12.760700000,12.768100000,12.769600000,12.762800000,,4000000,3ec69ab66b97a744e8ff1f342d1ac97f29ea29ae2f0b3cde431ebb6accc2c2a9,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,20,none,0,,7,0.481580714,12.322100000,12322100.000,0.557473000,0.448252000,0.567850000,0.424222000,0.520662000,0.396619000,0.455987000,,12.322100000,12.334600000,12.326100000,12.326400000,12.322200000,12.325900000,12.322700000,,4000000,22acdab95db991562833118859b7b4def734b7309e73602af206bcbc86981ad6,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,25,none,0,,7,0.608672571,10.462200000,10462200.000,0.669005000,0.666512000,0.665054000,0.527805000,0.637414000,0.492823000,0.602095000,,10.462200000,10.462900000,10.464800000,10.480800000,10.465600000,10.467100000,10.463300000,,4000000,79ee24354fde97cdd70e09e70fc29d2551d7bdfda4b0ad074a9dd03378b310db,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,0,none,0,,8,0.070926250,100.687000000,100687000.000,0.067498000,0.074290000,0.075648000,0.071340000,0.064690000,0.069366000,0.079372000,0.065206000,118.424000000,107.608000000,105.652000000,112.061000000,123.575000000,115.237000000,100.687000000,122.602000000,4000000,6dbe1218c8e45c507c34fd04ccb9fc89d08a0e30ce4cab54383f8ee740aa26cc,0,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,15,none,0,,8,0.378656750,17.074500000,17074500.000,0.468486000,0.354136000,0.427628000,0.342368000,0.416578000,0.335318000,0.370454000,0.314286000,17.074500000,17.092800000,17.082900000,17.083700000,17.085500000,17.083200000,17.086100000,17.088800000,4000000,339e75aaa033adc47fb877cebd1f191bbb3ea9a32edb0b2182b64384dcffda99,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,20,none,0,,8,0.487877000,13.260800000,13260800.000,0.603056000,0.461008000,0.557728000,0.426036000,0.543330000,0.428656000,0.475818000,0.407384000,13.264700000,13.263100000,13.270200000,13.261100000,13.263900000,13.260800000,13.308300000,13.262600000,4000000,af64600a4bddd4e76f69e3615924629ffee1070d2573f1547c11344f108aabab,15530378015678913902,combined,valid
9,G-Set,gset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,25,none,0,,8,0.595897500,10.565800000,10565800.000,0.756918000,0.564644000,0.677884000,0.506574000,0.667674000,0.523828000,0.577742000,0.491916000,10.568500000,10.567500000,10.567600000,10.565800000,10.568300000,10.567200000,10.597000000,10.569000000,4000000,80a0b32de34459168d49515f3a252c3475cb8f8e4b1d9a4acd4562ef1d9ebccf,15530378015678913902,combined,valid
9,PN-Set,pnset,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,0,none,0,,3,0.071175733,40.072900000,40072900.000,0.065772700,0.074839500,0.072915000,,,,,,45.599100000,40.072900000,41.133200000,,,,,,4000000,2e733693876fc4c286876192bb780e4f217c67afb6e2b7a1bd4969dfbaadb7bd,0,combined,valid
